Year,DOY,TIME,Rg,Rg_out,Rgl,Rgl_out,LE_spec,NEE,Rec,GPP
2018,100,2030,0,1.486,256.88,330.11,-4.3634444,0.5695,0.5695,0
2018,100,2100,0,1.676,264.16,329.26,1.306914,0.7957,0.7957,0
2018,100,2130,0,1.79,260.87,328.63,-0.335559,1.27,1.27,0
2018,100,2200,0,1.651,259.66,327.22,1.4270088,1.215,1.215,0
2018,100,2230,0,1.696,255.86,326.33,-2.596167,1.195,1.195,0
2018,100,2300,0,1.697,254.38,324.93,-1.2315604,1.161,1.161,0
2018,100,2330,0,1.532,256.15,324.85,-3.2449144,1.131,1.131,0
2018,100,2400,0,2.013,251.84,324.91,-0.47578734,1.182,1.182,0
2018,101,30,0,1.835,258.83,324.94,-4.3281224,1.177,1.177,0
2018,101,100,0,1.434,261.29,324.97,-0.113595552,1.218,1.218,0
2018,101,130,0,0.917,274.5,324.48,-99999,1.078,1.078,0
2018,101,200,0.188,0.702,307.7,328.33,-99999,1.133,1.133,0
2018,101,230,0.003,0.77,301.02,330.19,8.7151148,0.5589,0.5589,0
2018,101,300,0.008,0.902,300.39,333.57,-99999,1.324,1.324,0
2018,101,330,0.031,0.553,311.53,336.71,-99999,1.418,1.418,0
2018,101,400,0.008,0.232,324.06,337.01,-99999,1.408,1.408,0
2018,101,430,0,0.378,314.68,337.07,-99999,1.414,1.414,0
2018,101,500,0,0.653,295.03,336.02,-99999,1.399,1.399,0
2018,101,530,0.278,0.454,315.12,336.98,-99999,1.403,1.403,0
2018,101,600,4.757,0.901,328.36,338.42,-99999,1.338,1.434839561,0.096839561
2018,101,630,45.056,7.076,306.95,339.3,-99999,0.7127,1.476896194,0.764196194
2018,101,700,102.767,14.818,315.56,342.09,-99999,0.1133,1.53257005,1.41927005
2018,101,730,68.701,9.598,325.24,343.12,-99999,0.4616,1.565128533,1.103528533
2018,101,800,88.932,12.406,330.2,344.44,-0.97512268,-0.1345,1.583514521,1.718014521
2018,101,830,112.987,15.318,333.53,346.69,-99999,0.07675,1.642197791,1.565447791
2018,101,900,147.983,20.134,333.05,348.39,-99999,-0.1661,1.676054702,1.842154702
2018,101,930,118.023,15.828,339.07,349.64,-99999,0.1207,1.747809711,1.627109711
2018,101,1000,128.518,16.815,340.91,351,-99999,0.08322,1.799924699,1.716704699
2018,101,1030,60.621,7.759,342.71,347.76,-99999,0.6791,1.737099329,1.057999329
2018,101,1100,291.255,35.506,335.57,349.58,-99999,-0.8629,1.702009295,2.564909295
2018,101,1130,72.961,7.092,341.39,349.62,-99999,0.5816,1.791095489,1.209495489
2018,101,1200,27.484,3.062,342.44,345.37,-99999,1.075,1.651307714,0.576307714
2018,101,1230,33.883,3.836,342.51,344.14,-99999,0.8994,1.582152424,0.682752424
2018,101,1300,43.709,5.066,343.44,344.93,-99999,0.7703,1.602904512,0.832604512
2018,101,1330,41.181,4.842,344.76,346.18,-99999,0.8533,1.647455154,0.794155154
2018,101,1400,36.436,4.2,345.19,346.83,-99999,0.9602,1.679767627,0.719567627
2018,101,1430,28.594,3.72,347.06,347.63,-99999,1.127,1.716296992,0.589296992
2018,101,1500,34.062,5.232,347.79,348.69,-99999,1.086,1.762265228,0.676265228
2018,101,1530,35.351,5.338,348.67,349.83,-99999,1.119,1.810354652,0.691354652
2018,101,1600,23.237,3.225,348.86,350.3,-99999,1.352,1.837485165,0.485485165
2018,101,1630,16.171,1.842,348.74,350.43,-99999,1.495,1.846770071,0.351770071
2018,101,1700,8.007,1.115,349.44,349.89,-99999,1.642,1.826225262,0.184225262
2018,101,1730,4.482,0.584,348.47,348.82,-3.820663,0.9036,1.773566787,0.869966787
2018,101,1800,5.275,0.811,349.18,349.58,-7.8626772,0.2917,1.808797433,1.517097433
2018,101,1830,0.422,0.041,349.01,349.57,-99999,1.813,1.813,0
2018,101,1900,0.004,0.003,348.56,349.12,0.19144524,0.636,0.636,0
2018,101,1930,0.017,0.052,345.63,347.99,-1.8873722,1.739,1.739,0
2018,101,2000,0.001,0.014,346.18,347.7,1.5035398,0.9649,0.9649,0
2018,101,2030,0.001,0.006,347,348.22,-99999,1.756,1.756,0
2018,101,2100,0.001,0.01,345.75,347.98,0.76024718,1.744,1.744,0
2018,101,2130,0.001,0.003,346.28,347.57,-0.51417058,1.728,1.728,0
2018,101,2200,0.001,0.001,346.32,347.15,-0.98242256,1.835,1.835,0
2018,101,2230,0.001,0.003,345.88,346.76,-0.84607964,1.691,1.691,0
2018,101,2300,0.003,0,346.34,346.63,0.31636738,1.682,1.682,0
2018,101,2330,0.004,0.01,344.25,345.83,2.4042508,1.649,1.649,0
2018,101,2400,0.031,0.14,338.04,344.41,-2.9423226,1.591,1.591,0
2018,102,30,0.279,0.345,335.42,341.98,1.459976,1.487,1.487,0
2018,102,100,0.537,0.514,332.62,340.88,0.21110782,1.472,1.472,0
2018,102,130,0.017,0.363,335.71,340.44,-4.4788296,1.454,1.454,0
2018,102,200,0.103,0.287,317.37,338.28,-0.80852058,1.398,1.398,0
2018,102,230,0.635,0.284,316.23,336.43,-4.8179208,1.369,1.369,0
2018,102,300,1.257,0.185,314.63,334.94,-8.8163712,1.376,1.376,0
2018,102,330,0.55,0.045,289.86,332.75,0.11550294,1.395,1.395,0
2018,102,400,0,0.055,265.92,332.19,-8.9918038,1.420797387,1.420797387,0
2018,102,430,0,0.018,257.11,335.71,8.288896,0.07809,0.07809,0
2018,102,500,0,0.01,256.51,336.3,-6.1413184,1.18,1.18,0
2018,102,530,1.055,0.472,262.28,334.17,1.5200234,0.2127,0.2127,0
2018,102,600,27.89,4.762,267.73,334.69,2.4230892,0.4017,1.467665501,1.065965501
2018,102,630,111.588,16.106,260.03,334.59,-0.81487854,0.04457,1.433957873,1.389387873
2018,102,700,253.315,32.296,264.37,337.52,-5.8905322,-0.2751,1.455805486,1.730905486
2018,102,730,270.056,34.038,277.62,341.3,5.5679246,-0.6975,1.514775572,2.212275572
2018,102,800,284.654,36.366,309.41,345.04,-3.596957,-0.9794,1.524677383,2.504077383
2018,102,830,333.3,39.854,304.89,347.76,7.3128314,-0.6894,1.594845675,2.284245675
2018,102,900,138.069,17.57,329.44,345.7,3.1766252,-0.9543,1.570525261,2.524825261
2018,102,930,88.866,12.045,330.56,345.12,0.64886514,-0.591,1.574004409,2.165004409
2018,102,1000,110.89,15.7,333.78,345.92,-2.5526032,-0.6146,1.580985844,2.195585844
2018,102,1030,215.839,26.811,333.26,349.58,8.271235,-1.124,1.626526153,2.750526153
2018,102,1100,324.076,39.127,331.95,356.5,1.04211674,-0.22,1.754483286,1.974483286
2018,102,1130,339.013,43.331,312.68,352.73,16.448278,-0.566,1.726242351,2.292242351
2018,102,1200,678.265,89.507,310.25,364.81,71.279796,-1.781,1.877906026,3.658906026
2018,102,1230,533.385,79.321,315.74,367.7,51.86447,-1.032,1.99425882,3.02625882
2018,102,1300,761.608,93.422,288.18,369.43,27.951476,-1.998,2.117039776,4.115039776
2018,102,1330,895.078,109.382,261,372.91,-99999,-1.283,2.220739886,3.503739886
2018,102,1400,836.164,102.641,262.44,375.73,-99999,-1.109,2.344459006,3.453459006
2018,102,1430,751.65,94.322,261.83,373.38,-99999,-0.9568,2.416145986,3.372945986
2018,102,1500,664.711,89.615,260.75,372.29,53.830728,-0.8214,2.431043146,3.252443146
2018,102,1530,562.623,81.515,259.85,369.33,-99999,-0.7178,2.410212714,3.128012714
2018,102,1600,454.711,74.101,255.42,362.31,-99999,-0.6635,2.264018174,2.927518174
2018,102,1630,338.688,65.87,253.44,360.42,-99999,-0.3858,2.242136795,2.627936795
2018,102,1700,224.725,57.852,252.23,355.5,64.533294,-0.8729,2.155115522,3.028015522
2018,102,1730,122.776,46.178,249.94,350.22,36.134406,-0.3399,1.981550963,2.321450963
2018,102,1800,47.413,24.944,247.52,344.1,16.624888,-0.05313,1.780995427,1.834125427
2018,102,1830,6.444,5.395,245.51,338.42,3.031805,1.609,1.609,0
2018,102,1900,0,2.181,244.78,335.86,7.1338666,0.503,0.503,0
2018,102,1930,0,1.92,246.29,333.65,-0.8424297,0.2324,0.2324,0
2018,102,2000,0,1.962,242.13,331.48,4.797905,1.374,1.374,0
2018,102,2030,0,2.146,243.64,329.38,4.4022986,0.5744,0.5744,0
2018,102,2100,0,1.685,254.65,329.6,-10.6990338,0.1123,0.1123,0
2018,102,2130,0,1.741,264.03,327.85,1.577716,1.182,1.182,0
2018,102,2200,0,2.049,260.03,326.57,-6.7194218,1.16,1.16,0
2018,102,2230,0,2.378,255.39,325.54,-7.6448582,1.136,1.136,0
2018,102,2300,0,1.672,261.55,324.37,4.4541042,1.069,1.069,0
2018,102,2330,0,1.765,246.62,320.22,8.6491804,0.9591,0.9591,0
2018,102,2400,0,1.861,245.32,315.94,6.199011,0.8462,0.8462,0
2018,103,30,0,1.798,256.7,315.49,5.315961,0.8127,0.8127,0
2018,103,100,0,1.821,269.18,315.58,1.4376054,0.8277,0.8277,0
2018,103,130,0.023,1.347,292.84,318.55,0.82877186,0.8619,0.8619,0
2018,103,200,0.003,1.473,261.48,317.72,-16.683758,0.8767,0.8767,0
2018,103,230,0,2.347,237,314.4,6.3485408,0.869,0.869,0
2018,103,300,0,2.762,228.17,314.16,-2.9588062,0.8649,0.8649,0
2018,103,330,0,2.241,228.12,312.45,-18.42631,0.8029,0.8029,0
2018,103,400,0,1.611,237.54,308.91,-7.2480744,0.6824,0.6824,0
2018,103,430,0,2.339,222.98,305.88,-31.424806,0.636549189,0.636549189,0
2018,103,500,0,2.465,216.04,305.36,-15.400392,0.3634,0.3634,0
2018,103,530,3.811,3.521,214.73,303.13,-3.5863604,1.025,1.025,0
2018,103,600,47.047,9.409,213.29,303.2,-0.42928004,1.925,0.57793391,-1.34706609
2018,103,630,155.049,22.655,215.76,304.24,-5.6197302,0.9539,0.616646138,-0.337253862
2018,103,700,281.283,36.838,218.3,307.32,2.3300746,0.2544,0.670089687,0.415689687
2018,103,730,417.024,50.839,220.31,310.99,-1.5471036,-0.2405,0.711957648,0.952457648
2018,103,800,540.48,64.007,222.8,315.89,-3.9101454,-0.2641,0.761245899,1.025345899
2018,103,830,644.443,73.871,226.12,320.18,15.176686,-0.4873,0.78742136,1.27472136
2018,103,900,742.595,83.396,229.92,324,22.72382,-0.5303,0.806129221,1.336429221
2018,103,930,824.457,91.417,231.92,331.16,-99999,-0.5931,0.865068449,1.458168449
2018,103,1000,896.079,99.492,233.66,337.17,18.084864,-0.6559,0.902991269,1.558891269
2018,103,1030,949.252,106.088,235.76,342.81,35.898926,-0.5247,0.971278483,1.495978483
2018,103,1100,988.054,110.223,238.96,348.1,40.596752,-1.059,1.031457727,2.090457727
2018,103,1130,1004.908,112.102,241.21,352.4,31.636738,-1.097,1.097117566,2.194117566
2018,103,1200,1010.494,113.172,243.36,355.12,-99999,-1.011,1.153407742,2.164407742
2018,103,1230,992.891,112.557,244.01,355.12,32.743494,-0.9249,1.185173773,2.110073773
2018,103,1300,963.554,111.805,245.03,355.49,39.289838,-1.159,1.236369154,2.395369154
2018,103,1330,900.677,104.352,246.74,356.97,12.904304,-0.9626,1.294223281,2.256823281
2018,103,1400,830.367,98.161,247.47,354.51,56.056014,-1.157,1.292156567,2.449156567
2018,103,1430,748.082,90.874,248.65,354.49,27.892606,-0.7476,1.360626425,2.108226425
2018,103,1500,650.465,83.912,249.78,351.6,29.470322,-1.243,1.351291566,2.594291566
2018,103,1530,525.543,73.398,251.72,348.83,86.550674,-2.321,1.347807529,3.668807529
2018,103,1600,440.748,66.629,247.65,346.19,12.927852,-0.8737,1.342185743,2.215885743
2018,103,1630,331.142,59.391,245.84,339.35,6.976095,0.04145,1.23348466,1.19203466
2018,103,1700,224.02,52.412,243.6,334.75,15.647646,-0.09688,1.178490528,1.275370528
2018,103,1730,121.117,42.109,240.06,330.96,7.7520016,-0.03609,1.102119269,1.138209269
2018,103,1800,47.817,27.993,239.76,326.83,7.5742142,0.4496,1.040244283,0.590644283
2018,103,1830,8.41,9.129,237.53,319.63,2.4219118,0.8986,0.8986,0
2018,103,1900,0,1.529,263.25,317.67,-0.45530058,0.8375,0.8375,0
2018,103,1930,0,1.022,284.05,318,-0.9383878,0.8086,0.8086,0
2018,103,2000,0,1.472,254.15,314.95,-0.6970208,0.7789,0.7789,0
2018,103,2030,0,2.513,241.01,313.46,-0.6905451,0.8069,0.8069,0
2018,103,2100,0,2.48,236.5,310.87,-0.39690154,0.7732,0.7732,0
2018,103,2130,0,2.424,232.36,311.44,-1.4799918,0.7531,0.7531,0
2018,103,2200,0.063,3.751,235.76,314.77,-1.01986388,0.9614,0.9614,0
2018,103,2230,0.09,2.639,237.38,316.32,21.593516,0.9531,0.9531,0
2018,103,2300,0.113,3.134,241.63,322.64,-6.2084302,1.223,1.223,0
2018,103,2330,0,2.008,244.35,321.57,1.6931012,1.079,1.079,0
2018,103,2400,0,2.248,242.48,321.16,-0.22923978,1.069,1.069,0
2018,104,30,0,2.043,241.61,319.19,-2.8893396,1.009,1.009,0
2018,104,100,0,2.007,244,318.61,4.8402914,0.9769,0.9769,0
2018,104,130,0,1.616,264.18,319.54,2.5996992,0.9503,0.9503,0
2018,104,200,0.001,1.195,296.28,323.17,2.684472,0.9926,0.9926,0
2018,104,230,0,0.832,296.97,324.35,3.5957796,1.02,1.02,0
2018,104,300,0,0.49,304.78,324.67,-9.3344272,1.005,1.005,0
2018,104,330,0,1.091,275.51,322.65,-2.1393358,0.9914,0.9914,0
2018,104,400,0,1.903,270.06,321.76,-3.2802364,1.02,1.02,0
2018,104,430,0.042,1.276,298.44,323.34,0.7464716,1.019,1.019,0
2018,104,500,0.096,1.41,294.14,326.43,8.3112666,1.145,1.145,0
2018,104,530,2.505,1.136,296.14,326.6,-8.6397612,1.123,1.123,0
2018,104,600,61.276,10.445,266.68,326.04,4.0761588,0.2517,1.113422409,0.861722409
2018,104,630,149.492,20.839,287.59,330.31,3.8065342,0.04515,1.138895039,1.093745039
2018,104,700,214.528,27.699,299.92,334.28,1.3045592,-0.1331,1.163948367,1.297048367
2018,104,730,177.08,22.489,311.03,338.53,-8.6162132,-0.8846,1.242311106,2.126911106
2018,104,800,238.152,31.489,309.46,340.81,-1.07473072,-1.62,1.296930896,2.916930896
2018,104,830,280.846,36.389,318.94,345.85,-9.843064,-1.859,1.374580769,3.233580769
2018,104,900,497.151,60.204,314.93,353.93,1.8143734,-1.605,1.536153952,3.141153952
2018,104,930,305.12,38.555,314.17,349.95,12.162542,-2.037,1.556876784,3.593876784
2018,104,1000,407.123,52.983,321.12,354.21,8.3666044,-1.868,1.633740546,3.501740546
2018,104,1030,405.698,54.494,319.31,356.94,-99999,-1.119,1.753836344,2.872836344
2018,104,1100,206.333,25.16,332.34,354.81,-99999,-0.3628,1.838162963,2.200962963
2018,104,1130,245.063,30.125,332.01,355.19,2.9682254,-1.329,1.780338709,3.109338709
2018,104,1200,478.956,59.731,331.65,363.14,10.9404008,-0.9646,1.908393522,2.872993522
2018,104,1230,305.106,40.675,333.99,358.25,-99999,-0.7033,1.902303452,2.605603452
2018,104,1300,243.808,30.311,337.65,358.53,-99999,-0.4001,1.976927934,2.377027934
2018,104,1330,274.245,33.692,336.78,358.51,-99999,-0.519,1.976441927,2.495441927
2018,104,1400,103.894,12.622,338.61,354.3,-99999,0.4129,1.924177171,1.511277171
2018,104,1430,123.12,15.294,336.65,353.27,-99999,0.2086,1.877213574,1.668613574
2018,104,1500,126.426,16.536,333.53,353.11,-99999,0.1838,1.870762985,1.686962985
2018,104,1530,90.364,11.343,337.48,353.58,-0.28210504,-0.3488,1.900900814,2.249700814
2018,104,1600,26.612,3.412,338.38,351.13,-0.98230482,0.2809,1.858156647,1.577256647
2018,104,1630,10.787,1.644,337.95,350.26,-4.6731006,0.5753,1.855873729,1.280573729
2018,104,1700,13.693,2.324,338.55,350.15,3.5781186,0.6216,1.863418021,1.241818021
2018,104,1730,14.547,3.473,338.32,347.67,-99999,1.475,1.779463462,0.304463462
2018,104,1800,7.494,2.067,336.7,343,-99999,1.429,1.588193478,0.159193478
2018,104,1830,0.984,0.459,337.03,340.18,-99999,1.461,1.461,0
2018,104,1900,0.123,0.361,336.43,338.89,-99999,1.398,1.398,0
2018,104,1930,0.346,0.654,330.4,332.91,-99999,1.233,1.233,0
2018,104,2000,0.75,0.531,328.16,329.85,-99999,1.127,1.127,0
2018,104,2030,0.089,0.168,326.21,327.74,-99999,1.053,1.053,0
2018,104,2100,0.006,0.014,326.31,327.17,1.8037768,0.415,0.415,0
2018,104,2130,0.138,0.276,328.72,329.87,-99999,1.107,1.107,0
2018,104,2200,0.061,0.174,332.04,333.05,-99999,1.219,1.219,0
2018,104,2230,0.113,0.242,335.53,337.09,-99999,1.361,1.361,0
2018,104,2300,0.144,0.283,339.73,340.83,-99999,1.501,1.501,0
2018,104,2330,0.127,0.221,342.47,343.31,-99999,1.589,1.589,0
2018,104,2400,0.083,0.09,345.45,345.86,-99999,1.681,1.681,0
2018,105,30,0.09,0.077,350.1,350.08,-99999,1.87,1.87,0
2018,105,100,0.093,0.076,354.65,354.77,-99999,2.078,2.078,0
2018,105,130,0.052,0.036,357.94,358.02,-99999,2.244,2.244,0
2018,105,200,0.039,0.029,359.84,359.97,-99999,2.342,2.342,0
2018,105,230,0.062,0.043,362.04,362.41,-99999,2.485,2.485,0
2018,105,300,0.035,0.025,363.7,363.78,-99999,2.576,2.576,0
2018,105,330,0.044,0.034,366.58,366.79,-99999,2.756,2.756,0
2018,105,400,0.037,0.028,368.84,369.29,-99999,2.927,2.927,0
2018,105,430,0.03,0.024,370.05,370.33,-99999,3.003,3.003,0
2018,105,500,0.13,0.116,365.78,365.07,-25.514258,2.672,2.672,0
2018,105,530,0.138,0.029,363.01,362.56,-2.1993832,2.492,2.492,0
2018,105,600,1.776,0.168,360.74,360.72,-0.30977394,2.375,2.375,0
2018,105,630,2.439,0.207,359.66,359.62,-99999,2.25,2.309559069,0.059559069
2018,105,700,12.652,1.641,357.54,357.62,-99999,1.907,2.184725284,0.277725284
2018,105,730,11.8,1.527,354.78,355,11.0569634,0.3833,2.052207973,1.668907973
2018,105,800,13.757,1.804,353.33,353.57,-99999,0.9986,1.974256375,0.975656375
2018,105,830,13.307,1.584,351.82,351.85,18.967914,1.614,1.891576284,0.277576284
2018,105,900,19.509,1.951,346.81,347.14,-3.6228598,1.563,1.666398488,0.103398488
2018,105,930,21.087,2.122,345.22,346.06,1.330462,0.8257,1.621335579,0.795635579
2018,105,1000,22.197,2.087,343.93,345.14,-0.94945536,3.067,1.575165837,-1.491834163
2018,105,1030,29.039,2.618,342.32,344.27,8.5785364,1.123,1.522055537,0.399055537
2018,105,1100,25.35,2.307,340.22,342.3,7.623665,1.826,1.456521539,-0.369478461
2018,105,1130,44.093,3.973,336.33,340.85,4.780244,1.524,1.389702906,-0.134297094
2018,105,1200,65.609,6.104,334.59,340.94,-0.33014296,0.06367,1.379659644,1.315989644
2018,105,1230,73.595,7.937,333.97,338.99,3.3803154,1.828,1.331503392,-0.496496608
2018,105,1300,144.288,15.873,327.69,338.77,-99999,0.6063,1.244757083,0.638457083
2018,105,1330,158.392,17.099,329.06,339.73,24.796044,-0.6153,1.250431867,1.865731867
2018,105,1400,129.873,13.207,327.91,337.96,-6.8359844,0.09347,1.198359503,1.104889503
2018,105,1430,313.3,36.232,319.29,340.68,22.865108,-0.06682,1.190284228,1.257104228
2018,105,1500,658.42,75.759,295.36,348.66,1.442315,-0.1073,1.266210189,1.373510189
2018,105,1530,355.698,41.749,290.44,342.89,-16.89569,-0.2428,1.224570374,1.467370374
2018,105,1600,350.945,47.535,294,342.23,16.95456,0.1029,1.20175266,1.09885266
2018,105,1630,234.57,36.119,261.19,334.56,-14.823466,-0.6339,1.18459112,1.81849112
2018,105,1700,234.513,50.312,249.09,329.59,24.48992,0.4568,1.094423401,0.637623401
2018,105,1730,65.252,8.662,289.36,327.55,10.9627714,0.2252,1.007520661,0.782320661
2018,105,1800,40.381,7.604,301.25,323.28,1.1526746,0.6242,0.886601485,0.262401485
2018,105,1830,13.821,3.008,278.65,318.67,2.0934172,0.781,0.781,0
2018,105,1900,0,0.903,260.29,314.5,-2.660924,1.179,1.179,0
2018,105,1930,0,1.42,237.56,311.97,-1.4199444,1.067,1.067,0
2018,105,2000,0,1.668,233.01,310.83,-2.9588062,0.6889,0.6889,0
2018,105,2030,0,1.889,229.1,309.8,-1.8614694,0.622,0.622,0
2018,105,2100,0,1.254,263.95,310.5,-0.9348556,0.8837,0.8837,0
2018,105,2130,0,0.455,294.35,311.63,1.5094268,1.059,1.059,0
2018,105,2200,0,0.465,291.76,311.38,3.6864394,0.419,0.419,0
2018,105,2230,0,0.331,297.74,311.6,0.22170442,0.851,0.851,0
2018,105,2300,0,0.559,290.59,310.9,2.2123346,0.6539,0.6539,0
2018,105,2330,0,0.964,273.42,310.06,-6.7794692,0.5492,0.5492,0
2018,105,2400,0,0.805,280.19,309.99,-2.3653966,0.6396,0.6396,0
2018,106,30,0,1.282,256.62,309.08,-1.9497744,0.6423,0.6423,0
2018,106,100,0,1.384,240.04,307.64,-4.379928,1.27,1.27,0
2018,106,130,0,0.566,265.23,307.48,-2.9152424,1.439,1.439,0
2018,106,200,0,0.132,297.21,308.3,0.46636814,0.6789,0.6789,0
2018,106,230,0,0.16,305.63,309.21,2.672698,0.9283,0.9283,0
2018,106,300,0,0.001,306.49,308.99,0.51770278,0.3928,0.3928,0
2018,106,330,0,0,303.81,308.3,0.3461556,0.9926,0.9926,0
2018,106,400,0,0.335,297.58,306.75,1.7119396,0.5933,0.5933,0
2018,106,430,0,0.577,299.09,306,-0.41880118,0.5845,0.5845,0
2018,106,500,0,0.828,300.31,305.47,0.16460052,0.5804,0.5804,0
2018,106,530,1.81,1.987,300.04,304.96,-0.19038558,0.579,0.579,0
2018,106,600,20.784,6.063,300.84,305.25,-0.048956292,0.1506,0.586883522,0.436283522
2018,106,630,135.528,25.336,304.38,306.51,0.50369172,0.026,0.597953184,0.571953184
2018,106,700,277.292,43.676,288.59,310.96,-1.4693952,0.06366,0.672449826,0.608789826
2018,106,730,466.53,51.263,228.03,316.46,5.639746,0.3967,0.798338109,0.401638109
2018,106,800,567.475,57.884,232.56,320.01,16.24812,0.7928,0.760319985,-0.032480015
2018,106,830,709.027,71.763,247.65,326.75,21.876092,-0.3967,0.715845556,1.112545556
2018,106,900,745.642,76.413,249.91,332.9,7.976885,-1.188,0.851771969,2.039771969
2018,106,930,780.212,81.294,250.68,338.54,18.202604,-2.488,0.987775353,3.475775353
2018,106,1000,652.906,69.399,270.34,341.28,34.90991,-1.869,1.036414882,2.905414882
2018,106,1030,456.375,54.742,290.66,337.13,49.403704,-1.467,0.997047431,2.464047431
2018,106,1100,435.049,53.062,289.98,339.4,39.902086,-1.119,1.069419423,2.188419423
2018,106,1130,389.365,49.606,298.97,338.28,22.453018,-0.7722,1.065744622,1.837944622
2018,106,1200,417.941,57.437,300.44,340.83,16.212798,-1.422,1.095500272,2.517500272
2018,106,1230,572.722,74.587,294.22,346.78,23.277198,-1.139,1.163233138,2.302233138
2018,106,1300,715.205,97.216,290.77,356.79,55.22006,-1.612,1.306693169,2.918693169
2018,106,1330,815.797,96.63,289.83,358.95,46.106984,-3.656,1.403437764,5.059437764
2018,106,1400,859.69,101.955,275.81,362.77,-99999,-3.126,1.526177608,4.652177608
2018,106,1430,706.502,88.985,267.09,356.9,43.79928,-2.596,1.501611581,4.097611581
2018,106,1500,598.575,82.419,272.15,354.73,42.186242,-1.675,1.492409874,3.167409874
2018,106,1530,465.444,67.22,270.33,350.95,59.57644,-2.174,1.440495213,3.614495213
2018,106,1600,372.68,56.027,270.83,349.5,36.593592,-1.342,1.471821199,2.813821199
2018,106,1630,255.515,40.361,272.86,341.92,10.5977774,-0.4674,1.270576215,1.737976215
2018,106,1700,201.918,38.371,269.09,339.26,25.361196,-0.2955,1.244604069,1.540104069
2018,106,1730,102.147,26.158,251.73,330.95,5.6962612,-0.2152,1.111097907,1.326297907
2018,106,1800,57.777,21.172,250.17,326.42,4.7555186,0.2959,1.010746157,0.714846157
2018,106,1830,8.437,4.27,243.19,320.83,-1.00443994,0.9244,0.9244,0
2018,106,1900,0,2.724,248.09,318.13,-4.8132112,0.8781,0.8781,0
2018,106,1930,0,2.367,262.25,317.18,-3.861872,0.8589,0.8589,0
2018,106,2000,0,2.324,260.06,316.24,0.53477508,0.8461,0.8461,0
2018,106,2030,0,2.248,273.12,316.8,-2.4183796,0.8539,0.8539,0
2018,106,2100,0,1.65,270.58,315.73,-0.110863984,0.8108,0.8108,0
2018,106,2130,0,2.171,274.98,315.95,-0.1624812,0.8393,0.8393,0
2018,106,2200,0,2.126,267.57,315.65,-0.67135348,0.8336,0.8336,0
2018,106,2230,0,2.531,256.35,315.55,2.8681464,0.8647,0.8647,0
2018,106,2300,0,2.415,252.86,315.41,4.3022196,0.8673,0.8673,0
2018,106,2330,0,2.996,247.42,317.8,4.1962536,0.9484,0.9484,0
2018,106,2400,0.075,2.996,245.73,319.16,-8.4643286,1.063,1.063,0
2018,107,30,0.001,3.113,250.29,321.71,-4.580086,1.17,1.17,0
2018,107,100,0,2.752,255.92,323.69,-4.050256,1.213,1.213,0
2018,107,130,0,2.658,256.21,324,0.74517646,1.214,1.214,0
2018,107,200,0,2.665,260.93,325.61,0.8483167,1.242,1.242,0
2018,107,230,0,2.468,269.37,327.76,1.7496164,1.292,1.292,0
2018,107,300,0,1.895,285.03,329.07,0.53065418,1.29,1.29,0
2018,107,330,0,1.363,289.25,328.84,0.62060754,1.255,1.255,0
2018,107,400,0,1.374,288.46,328,-0.51664312,1.222,1.222,0
2018,107,430,0,1.699,286.11,327.23,-0.12339152,1.215,1.215,0
